Course Code,Course Name,URL,Term
POLS 300,Project and Internship,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=300,"Fall, Spring"
POLS 301,Political Theory I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=301,"Fall, Spring"
POLS 302,Issues and Concepts in Political Philosophy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=302,"Fall, Spring"
POLS 303,Elections And Political Participation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=303,"Fall, Spring"
POLS 305,Political Ideologies in Modern Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=305,"Fall, Spring"
POLS 307,Politics of Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=307,"Fall, Spring"
POLS 348,Politics of Southern Europe,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=348,"Fall, Spring"
POLS 349,Politics of South-East Asia,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=349,"Fall, Spring"
POLS 350,Transitions to Democracy in Eastern Europe,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=350,"Fall, Spring"
POLS 351,Dynamics of Political Change,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=351,"Fall, Spring"
POLS 352,Turkish Politics I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=352,"Fall, Spring"
POLS 353,Turkish Politics II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=353,"Fall, Spring"
POLS 354,Politics of Migration,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=354,"Fall, Spring"
POLS 364,Constitutional Law,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=364,"Fall, Spring"
POLS 365,Law and Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=365,"Fall, Spring"
POLS 366,Special Topics in Political Science and International Relations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=366,"Fall, Spring"
POLS 372,Liberalism and its Critics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=372,"Fall, Spring"
POLS 392,Modern Dictatorships and the One-Party Period Political System in Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=392,"Fall, Spring"
POLS 393,Political Parties in Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=393,"Fall, Spring"
POLS 399,Independent Study,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=399,"Fall, Spring"
POLS 400,"Ancient, Medieval and Early Political Theory",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=400,"Fall, Spring"
POLS 403,Political Psychology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=403,"Fall, Spring"
POLS 404,Comparative Party Systems and Electoral Behavior,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=404,"Fall, Spring"
POLS 405,"Political Thought: Issues, Concepts, Debates",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=405,"Fall, Spring"
POLS 408,Religion and Politics in the Muslim World,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=POLS&crse_numb_in=408,Spring
POLS 409,Greek-Turkish Relations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=409,"Fall, Spring"
POLS 410,American Politics and Government,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=410,"Fall, Spring"
POLS 421,"Modernity: Concept, Perspectives, and Issues",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=421,"Fall, Spring"
POLS 422,Politics and Culture,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=422,"Fall, Spring"
POLS 425,Civil Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=425,"Fall, Spring"
POLS 426,Continental Political Thought,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=426,"Fall, Spring"
POLS 431,"Governance, Politics and Public Policy",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=431,"Fall, Spring"
POLS 434,Formal Modelling and Political Analysis I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=434,"Fall, Spring"
POLS 440,Governance of the Turkish Metropolis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=440,"Fall, Spring"
POLS 441,NGO Governance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=441,"Fall, Spring"
POLS 446,Latin American Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=446,"Fall, Spring"
POLS 448,Conflicts in the Middle East,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=448,"Fall, Spring"
POLS 455,Rise and Fall of Democracy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=455,"Fall, Spring"
POLS 457,The Politics of Authoritarian Regimes,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=457,"Fall, Spring"
POLS 462,Analytical Approaches To The European Union,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=462,"Fall, Spring"
POLS 472,Nietzsche,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=472,"Fall, Spring"
POLS 473,Political Theory II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=473,"Fall, Spring"
POLS 483,Ethnicity and Nationalism,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=483,"Fall, Spring"
POLS 491,European Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=491,"Fall, Spring"
POLS 492,"European Union: Politics, Policies and Governance",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=492,"Fall, Spring"
POLS 493,Comparative Local Government,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=493,"Fall, Spring"
POLS 495,Middle Eastern Politics and Government,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=495,"Fall, Spring"
POLS 496,Reform and the History of Ideas in the Ottoman Empire in the 19th century,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=496,"Fall, Spring"
POLS 500,"Ancient, Medieval and Early Political Theory",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=500,"Fall, Spring"
POLS 501,"Concepts, Structures and Transformations",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=501,"Fall, Spring"
POLS 502,Political Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=502,"Fall, Spring"
POLS 503,Comparative Method,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=503,"Fall, Spring"
POLS 504,Turkish Social and Political Thought,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=504,"Fall, Spring"
POLS 505,"Political Tought:Issues,Concepts,Debates",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=505,"Fall, Spring"
POLS 507,Political Ideologies,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=507,"Fall, Spring"
POLS 508,Religion and Politics in the Muslim World,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=POLS&crse_numb_in=508,Spring
POLS 508,Revitalization Movements in the Islamic World,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=508,Fall
POLS 509,Greek-Turkish Relations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=509,"Fall, Spring"
POLS 510,Comparative Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=510,"Fall, Spring"
POLS 511,Great Powers and Origins of International Order,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=511,"Fall, Spring"
POLS 512,Changing Parameters of the New Right,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=512,"Fall, Spring"
POLS 513,Comparative Party Systems and Electoral Behaviour,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=513,"Fall, Spring"
POLS 514,Politics of Southern Europe,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=514,"Fall, Spring"
POLS 521,Politics of Representation and Identity,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=521,"Fall, Spring"
POLS 522,Politics and Culture,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=522,"Fall, Spring"
POLS 523,"Modernity: Concept, Perspectives, and Issues",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=523,"Fall, Spring"
POLS 525,Civil Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=525,"Fall, Spring"
POLS 526,Continental Political Thought,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=526,"Fall, Spring"
POLS 529,Methods and Scope of Political Analysis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=529,"Fall, Spring"
POLS 529D,Methods and Scope of Political Analysis - Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=529D,"Fall, Spring"
POLS 530,Quantitative Research Methods,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=530,"Fall, Spring"
POLS 530D,Quantitative Research Methods Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=530D,"Fall, Spring"
POLS 531,Qualitative and Textual Research Methods,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=531,"Fall, Spring"
POLS 532,Survey Research Methods,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=532,"Fall, Spring"
POLS 534,Formal Modelling and Political Analysis I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=534,"Fall, Spring"
POLS 535,Formal Modelling and Political Analysis II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=535,"Fall, Spring"
POLS 536,Introduction to Computational Social Science,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=536,"Fall, Spring"
POLS 537,Advance Research Methods and Data Analysis in Political Science,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=537,"Fall, Spring"
POLS 539,Türkiye and the Middle East,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=539,"Fall, Spring"
POLS 540,International Relations Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=540,"Fall, Spring"
POLS 541,International Organizations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=541,"Fall, Spring"
POLS 542,NGO Governance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=542,"Fall, Spring"
POLS 543,International Negotiation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=543,"Fall, Spring"
POLS 543D,International Negotiation - Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=543D,"Fall, Spring"
POLS 546,Latin American Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=546,"Fall, Spring"
POLS 548,Conflicts in the Middle East,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=548,"Fall, Spring"
POLS 549,Middle Eastern Politics and Government,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=549,"Fall, Spring"
POLS 550,Turkish Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=550,"Fall, Spring"
POLS 553,Current Issues in Turkish Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=553,"Fall, Spring"
POLS 554,Turkish Electoral Behaviour and Party System Research,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=554,"Fall, Spring"
POLS 555,Turkish Foreign Policy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=555,"Fall, Spring"
POLS 556,Tanzimat Studies,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=556,"Fall, Spring"
POLS 557,The Politics of Authoritarian Regimes:,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=557,"Fall, Spring"
POLS 560,Modern State in Europe,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=560,"Fall, Spring"
POLS 561,Transition to Democracy in Eastern Europe,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=561,"Fall, Spring"
POLS 562,Analytical Approaches To The European Union,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=562,"Fall, Spring"
POLS 563,Political Violence in the Post-Cold War Era,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=563,"Fall, Spring"
POLS 564,Energy Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=564,"Fall, Spring"
POLS 565,Rise and Fall of Democracy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=565,"Fall, Spring"
POLS 566,Special Topics in Political Science and International Relations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=566,"Fall, Spring"
POLS 572,Nietzsche,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=572,"Fall, Spring"
POLS 580,Political Economy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=580,"Fall, Spring"
POLS 581,European Politics,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=581,"Fall, Spring"
POLS 582,Political Economy of Türkiye,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=582,"Fall, Spring"
POLS 583,Ethnicity and Nationalism,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=583,"Fall, Spring"
POLS 584,Theorizing Nationalism and Civil Society,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=584,"Fall, Spring"
POLS 589,Human Rights in World Affairs,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=589,"Fall, Spring"
POLS 592,"European Union: Politics, Policies and Governance",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=592,"Fall, Spring"
POLS 593,Turkish Politics in the Multi-Party Era,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=593,"Fall, Spring"
POLS 594,Turkish Political Thought,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=594,"Fall, Spring"
POLS 595,Reform and the History of Ideas in the Ottoman Empire in the 19th century,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=595,"Fall, Spring"
POLS 596,European Security,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=596,"Fall, Spring"
POLS 597,Dynamics of Governance in the European  Union,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=597,"Fall, Spring"
POLS 598,Comparative Local Government,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=598,"Fall, Spring"
POLS 599,Pro-Thesis Seminar,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=599,"Fall, Spring"
POLS 600,Seminar in Political Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=POLS&crse_numb_in=600,"Fall, Spring"
