Term,Course Code,Section,CRN,Course Name,Time,Days,Location,Instructor
Spring,PSY 314,0,23253,Language,8:40 am - 11:30 am,R,Fac.of Arts and Social Sci. 1098,Junko   Kanero
Spring,PSY 320,0,23255,Developmental Psychology,8:40 am - 9:30 am,M,Fac.of Arts and Social Sci. 2031,Junko   Kanero
Spring,PSY 320,0,23255,Developmental Psychology,8:40 am - 10:30 am,T,Fac.of Arts and Social Sci. 2031,Junko   Kanero
Spring,PSY 340,0,20503,Social Psychology,1:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1081,Gül   Günaydın
Spring,PSY 350,0,22140,Introduction to Neuroscience,2:40 pm - 5:30 pm,R,Fac.of Arts and Social Sci. 1098,Nihan   Alp
Spring,PSY 362,0,22754,Clinical Applications of Psychology,9:40 am - 12:30 pm,M,Fac.of Arts and Social Sci. 1001,Feyza   Çorapçı
Spring,PSY 366,0,20536,Child and Adolescent Psychopathology,10:40 am - 1:30 pm,T,Fac.of Arts and Social Sci. 2031,Feyza   Çorapçı
Spring,PSY 399,A,23356,Independent Study II,,,,Junko   Kanero
Spring,PSY 399,B,23357,Independent Study II,,,,Nebi   Sümer
Spring,PSY 399,C,23358,Independent Study II,,,,Olesya   Blazhenkova
Spring,PSY 399,D,22905,Independent Study II,,,,Feyza   Çorapçı
Spring,PSY 399,E,21159,Independent Study II,,,,Gül   Günaydın
Spring,PSY 399,F,23359,Independent Study II,,,,Emre   Selçuk
Spring,PSY 399,G,22368,Independent Study II,,,,Çiğdem   Bağcı
Spring,PSY 399,H,22369,Independent Study II,,,,Robert   Booth
Spring,PSY 399,I,23360,Independent Study II,,,,Nihan   Alp
Spring,PSY 399,J,23361,Independent Study II,,,,Çağla   Aydın
Spring,PSY 421,0,22144,Cognitive Development,9:40 am - 12:30 pm,W,Fac.of Arts and Social Sci. 1102,Çağla   Aydın
Spring,PSY 443,0,20551,Psychology of the Self,4:40 pm - 7:30 pm,T,Fac.of Arts and Social Sci. 1011,Nebi   Sümer
Spring,PSY 444,0,23257,Intergroup Relationships,1:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1089,Çiğdem   Bağcı
Spring,PSY 481,0,23261,Selected Topics in Applied Psychology,12:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. 1001,Olesya   Blazhenkova
Spring,PSY 521,0,22913,Cognitive Development,9:40 am - 12:30 pm,W,Fac.of Arts and Social Sci. 1102,Çağla   Aydın
Spring,PSY 543,0,21605,Psychology of the Self,4:40 pm - 7:30 pm,T,Fac.of Arts and Social Sci. 1011,Nebi   Sümer
Spring,PSY 544,0,23258,Intergroup Relationships,1:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1089,Çiğdem   Bağcı
Spring,PSY 581,0,23262,Selected Topics in Applied Psychology,12:40 pm - 3:30 pm,M,Fac.of Arts and Social Sci. 1001,Olesya   Blazhenkova
Spring,PSY 590,0,20573,Pro- Thesis Seminar,,,,Çiğdem   Bağcı
Spring,PSY 599,A,21161,Master Thesis,,,,Çağla   Aydın
Spring,PSY 599,B,21162,Master Thesis,,,,Çiğdem   Bağcı
Spring,PSY 599,C,23140,Master Thesis,,,,Gül   Günaydın
Spring,PSY 599,D,21164,Master Thesis,,,,Eren   Günseli
Spring,PSY 599,E,21165,Master Thesis,,,,Junko   Kanero
Spring,PSY 599,F,21166,Master Thesis,,,,Nebi   Sümer
Spring,PSY 599,I,23086,Master Thesis,,,,Nihan   Alp
Spring,PSY 599,J,23087,Master Thesis,,,,Emre   Selçuk
Spring,PSY 699,A,22372,Ph.D. Thesis,,,,Nebi   Sümer
Spring,PSY 699,B,22373,Ph.D. Thesis,,,,Çiğdem   Bağcı
Spring,PSY 799,A,22374,Ph.D. Thesis,,,,Eren   Günseli
Spring,PSY 799,B,22375,Ph.D. Thesis,,,,Robert   Booth
Spring,QL 700,0,20575,PhD Qualifying Exam Preparation,,,,Emre   Selçuk
Spring,SEC 530,0,22273,Malware Analysis and Detection,10:40 am - 1:30 pm,R,Fac. of Engin. and Nat. Sci. L063,Orçun   Çetin
Spring,SEC 532,0,22274,Blockchain: Security and Applications,9:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L056,Kamer   Kaya
Spring,SEC 532,0,22274,Blockchain: Security and Applications,9:40 am - 11:30 am,F,Fac. of Engin. and Nat. Sci. L056,Kamer   Kaya
Spring,SEC 551,0,23095,Graduate Seminar I,,,,Dilara   Keküllüoğlu
Spring,SEC 552,0,23096,Graduate Seminar II,,,,Dilara   Keküllüoğlu
Spring,SEC 590,03,22013,Master Thesis,,,,Orçun   Çetin
Spring,SEC 790,01,21421,PhD Dissertation,,,,Erkay   Savaş
Spring,SPS 101,A,20709,Humanity and Society I,9:40 am - 11:30 am,M,University Center G030,"Marloes   Cornelissen Aydemir, Gizem Damla  Çakmak , Emre   Erol , Aslı   İkizoğlu Erensü , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101,B,20711,Humanity and Society I,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. G062,"Marloes   Cornelissen Aydemir, Gizem Damla  Çakmak , Emre   Erol , Aslı   İkizoğlu Erensü , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,A1,20726,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1101,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ozan   Tekin"
Spring,SPS 101D,A2,20715,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1096,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Fatma Merve   Karabulut , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,A3,20717,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,T,Fac. of Engin. and Nat. Sci. G025,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Engin   Onuk"
Spring,SPS 101D,A4,20719,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1001,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Levent   Çoban , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,A5,21687,Humanity and Society I - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. 1101,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ozan   Tekin"
Spring,SPS 101D,A6,20728,Humanity and Society I - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. 1096,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Fatma Merve   Karabulut , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,A7,20738,Humanity and Society I - Discussion,4:40 pm - 6:30 pm,T,Fac. of Engin. and Nat. Sci. G025,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Engin   Onuk"
Spring,SPS 101D,A8,20736,Humanity and Society I - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. 1001,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Levent   Çoban , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,B1,20720,Humanity and Society I - Discussion,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1075,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ozan   Tekin"
Spring,SPS 101D,B2,20721,Humanity and Society I - Discussion,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1098,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,B3,20722,Humanity and Society I - Discussion,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1079,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Engin   Onuk"
Spring,SPS 101D,B4,20723,Humanity and Society I - Discussion,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. G048,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Levent   Çoban , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,B5,20729,Humanity and Society I - Discussion,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1096,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Fatma Merve   Karabulut , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,B6,20731,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1101,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ozan   Tekin"
Spring,SPS 101D,B7,20734,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1096,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Levent   Çoban , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 101D,B8,20732,Humanity and Society I - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. G056,"Marloes   Cornelissen Aydemir, Atacan   Atakan , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Engin   Onuk"
Spring,SPS 102,A,20741,Humanity and Society II,9:40 am - 11:30 am,T,Sabancı Business School G071,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102,B,20744,Humanity and Society II,10:40 am - 12:30 pm,W,Sabancı Business School G071,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102,C,20747,Humanity and Society II,10:40 am - 12:30 pm,R,Sabancı Business School G071,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A1,20752,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. G050,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Elif   Çam , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A10,21696,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. G050,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Elif   Çam , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A11,22435,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. 1102,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Michael John  Thomas"
Spring,SPS 102D,A12,22980,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,T,Sabancı Business School G045,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A13,22981,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,T,Sabancı Business School G041,"Emre   Erol, Marloes   Cornelissen Aydemir , Alper   Çakmak , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A2,20753,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1102,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Michael John  Thomas"
Spring,SPS 102D,A3,20755,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Sabancı Business School G041,"Emre   Erol, Marloes   Cornelissen Aydemir , Alper   Çakmak , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A4,20757,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. G043,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Burçin   Şenyurt"
Spring,SPS 102D,A5,20758,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1079,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A6,20759,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1080,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A7,21693,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,T,Sabancı Business School G045,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,A8,21694,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. G043,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Burçin   Şenyurt"
Spring,SPS 102D,A9,21695,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,T,Fac.of Arts and Social Sci. 1079,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,B1,20763,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. G025,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ulaş   Yalvaç"
Spring,SPS 102D,B10,21697,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. G025,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ulaş   Yalvaç"
Spring,SPS 102D,B2,20765,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 1080,"Emre   Erol, Marloes   Cornelissen Aydemir , Alper   Çakmak , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,B3,20766,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,R,Sabancı Business School G098,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Burçin   Şenyurt"
Spring,SPS 102D,B4,20767,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. G043,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,B5,20768,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 1102,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Kassandra   Robertson"
Spring,SPS 102D,B6,20770,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. 1080,"Emre   Erol, Marloes   Cornelissen Aydemir , Alper   Çakmak , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,B7,20772,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,R,Sabancı Business School G098,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Burçin   Şenyurt"
Spring,SPS 102D,B8,20783,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. 1102,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Kassandra   Robertson"
Spring,SPS 102D,B9,20784,Humanity and Society II - Discussion,4:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. G043,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C1,20773,Humanity and Society II - Discussion,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1080,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Elif   Çam , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C10,22983,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1075,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C11,22984,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. G050,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ulaş   Yalvaç"
Spring,SPS 102D,C2,20774,Humanity and Society II - Discussion,10:40 am - 12:30 pm,F,Sabancı Business School G045,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C3,20775,Humanity and Society II - Discussion,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1079,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Ulaş   Yalvaç"
Spring,SPS 102D,C4,20776,Humanity and Society II - Discussion,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1101,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Kassandra   Robertson"
Spring,SPS 102D,C5,20780,Humanity and Society II - Discussion,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. G048,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Michael John  Thomas"
Spring,SPS 102D,C6,20778,Humanity and Society II - Discussion,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1075,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C7,20779,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1011,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C8,22176,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1102,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Elif   Çam , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol"
Spring,SPS 102D,C9,22982,Humanity and Society II - Discussion,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. G025,"Emre   Erol, Marloes   Cornelissen Aydemir , Gizem Damla  Çakmak , Aslı   İkizoğlu Erensü , Burhan   İzgin , Melike Ayşe  Kocacık Şenol , Kassandra   Robertson"
Spring,SPS 303,A,20965,Law and Ethics,10:40 am - 12:30 pm,F,Sabancı Business School G071,Faik   Kurtulmuş
Spring,SPS 303,B,20966,Law and Ethics,10:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. G062,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,A1,20967,Law and Ethics - Discussion,1:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. 1080,Faik   Kurtulmuş
Spring,SPS 303D,A2,20968,Law and Ethics - Discussion,1:40 pm - 2:30 pm,F,Fac.of Arts and Social Sci. 1081,Faik   Kurtulmuş
Spring,SPS 303D,A3,20969,Law and Ethics - Discussion,1:40 pm - 2:30 pm,F,Sabancı Business School G045,Faik   Kurtulmuş
Spring,SPS 303D,A4,20970,Law and Ethics - Discussion,2:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. 1080,Faik   Kurtulmuş
Spring,SPS 303D,A5,20971,Law and Ethics - Discussion,2:40 pm - 3:30 pm,F,Sabancı Business School G045,Faik   Kurtulmuş
Spring,SPS 303D,A6,20978,Law and Ethics - Discussion,3:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1080,Faik   Kurtulmuş
Spring,SPS 303D,A7,20979,Law and Ethics - Discussion,4:40 pm - 5:30 pm,F,Sabancı Business School G042,Faik   Kurtulmuş
Spring,SPS 303D,A8,22973,Law and Ethics - Discussion,4:40 pm - 5:30 pm,F,Fac.of Arts and Social Sci. 1080,Faik   Kurtulmuş
Spring,SPS 303D,A9,23382,Law and Ethics - Discussion,4:40 pm - 5:30 pm,F,Fac.of Arts and Social Sci. G050,Faik   Kurtulmuş
Spring,SPS 303D,B1,20973,Law and Ethics - Discussion,1:40 pm - 2:30 pm,F,Sabancı Business School G041,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,B2,20974,Law and Ethics - Discussion,1:40 pm - 2:30 pm,F,Sabancı Business School G042,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,B3,21691,Law and Ethics - Discussion,2:40 pm - 3:30 pm,F,Sabancı Business School G042,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,B4,20976,Law and Ethics - Discussion,2:40 pm - 3:30 pm,F,Sabancı Business School G041,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,B5,20980,Law and Ethics - Discussion,3:40 pm - 4:30 pm,F,Sabancı Business School G041,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,B6,21692,Law and Ethics - Discussion,3:40 pm - 4:30 pm,F,Sabancı Business School G050,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 303D,B7,23385,Law and Ethics - Discussion,4:40 pm - 5:30 pm,F,Sabancı Business School G050,Hüseyin Sungur  Kuyumcuoğlu
Spring,SPS 384,0,20560,Climate Change and Environmental Politics,8:40 am - 11:30 am,M,Fac.of Arts and Social Sci. G049,Ümit   Şahin
Spring,SPS 404,0,23201,Six Key Global Challenges: A Historical Perspective,2:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. 1075,Emre   Erol
Spring,SPS 500,A,20561,Teaching Colloquium: Humanity and Society,8:40 am - 9:30 am,M,Fac.of Arts and Social Sci. G043,Emre   Erol
Spring,SPS 500,B,20562,Teaching Colloquium: Humanity and Society,8:40 am - 9:30 am,T,Fac.of Arts and Social Sci. 1098,Emre   Erol
Spring,SOC 201,0,23263,Social Theory,9:40 am - 12:30 pm,T,Fac.of Arts and Social Sci. G052,Cenk   Özbay
